ppm,C1211,C1212,C1213,C1214,C1215,C1231,C1232,C1233,C1234,C1235
0.393279,-5.53E-06,1.58E-05,-1.29E-05,2.58E-05,-1.01E-06,4.21E-05,2.64E-05,3.25E-05,1.56E-05,5.94E-05
0.392028,-7.49E-06,1.69E-05,-1.31E-05,2.67E-05,-8.77E-07,4.26E-05,2.49E-05,3.26E-05,1.54E-05,5.91E-05
0.390776,-9.43E-06,1.84E-05,-1.37E-05,2.76E-05,-1.36E-06,4.31E-05,2.34E-05,3.25E-05,1.46E-05,5.83E-05
0.389524,-1.08E-05,2.01E-05,-1.45E-05,2.82E-05,-2.62E-06,4.36E-05,2.23E-05,3.21E-05,1.37E-05,5.75E-05
0.388273,-1.12E-05,2.13E-05,-1.54E-05,2.84E-05,-4.37E-06,4.40E-05,2.15E-05,3.14E-05,1.34E-05,5.68E-05
0.387021,-1.08E-05,2.17E-05,-1.63E-05,2.80E-05,-6.07E-06,4.42E-05,2.09E-05,3.06E-05,1.34E-05,5.63E-05
0.385769,-9.88E-06,2.14E-05,-1.69E-05,2.69E-05,-7.21E-06,4.42E-05,2.04E-05,3.00E-05,1.34E-05,5.57E-05
0.384517,-8.96E-06,2.09E-05,-1.74E-05,2.56E-05,-7.63E-06,4.41E-05,2.02E-05,2.95E-05,1.28E-05,5.46E-05
0.383266,-8.24E-06,2.06E-05,-1.80E-05,2.41E-05,-7.54E-06,4.40E-05,2.04E-05,2.93E-05,1.18E-05,5.30E-05
0.382014,-7.76E-06,2.04E-05,-1.90E-05,2.29E-05,-7.28E-06,4.38E-05,2.11E-05,2.92E-05,1.06E-05,5.12E-05
0.380762,-7.47E-06,2.01E-05,-2.02E-05,2.18E-05,-7.06E-06,4.36E-05,2.21E-05,2.91E-05,9.84E-06,4.99E-05
0.379511,-7.23E-06,1.95E-05,-2.13E-05,2.11E-05,-6.86E-06,4.34E-05,2.32E-05,2.90E-05,9.90E-06,4.96E-05
0.378259,-6.97E-06,1.82E-05,-2.21E-05,2.08E-05,-6.62E-06,4.32E-05,2.40E-05,2.88E-05,1.10E-05,5.05E-05
0.377007,-6.74E-06,1.65E-05,-2.23E-05,2.09E-05,-6.44E-06,4.29E-05,2.42E-05,2.87E-05,1.28E-05,5.23E-05
0.375756,-6.75E-06,1.48E-05,-2.17E-05,2.12E-05,-6.65E-06,4.26E-05,2.34E-05,2.87E-05,1.44E-05,5.46E-05
0.374504,-7.30E-06,1.37E-05,-2.06E-05,2.19E-05,-7.65E-06,4.21E-05,2.17E-05,2.91E-05,1.55E-05,5.70E-05
0.373252,-8.43E-06,1.35E-05,-1.93E-05,2.26E-05,-9.60E-06,4.14E-05,1.95E-05,3.00E-05,1.59E-05,5.91E-05
0.372001,-9.83E-06,1.38E-05,-1.81E-05,2.34E-05,-1.22E-05,4.07E-05,1.74E-05,3.12E-05,1.59E-05,6.05E-05
0.370749,-1.10E-05,1.40E-05,-1.72E-05,2.41E-05,-1.47E-05,4.01E-05,1.60E-05,3.24E-05,1.62E-05,6.05E-05
0.369497,-1.17E-05,1.35E-05,-1.67E-05,2.46E-05,-1.63E-05,3.97E-05,1.55E-05,3.35E-05,1.68E-05,5.92E-05
0.368246,-1.18E-05,1.24E-05,-1.66E-05,2.47E-05,-1.64E-05,3.95E-05,1.61E-05,3.40E-05,1.79E-05,5.71E-05
0.366994,-1.17E-05,1.12E-05,-1.69E-05,2.44E-05,-1.51E-05,3.94E-05,1.74E-05,3.41E-05,1.94E-05,5.49E-05
0.365742,-1.13E-05,1.05E-05,-1.77E-05,2.35E-05,-1.30E-05,3.90E-05,1.93E-05,3.36E-05,2.10E-05,5.33E-05
0.364491,-1.06E-05,1.05E-05,-1.88E-05,2.22E-05,-1.07E-05,3.85E-05,2.13E-05,3.27E-05,2.26E-05,5.25E-05
0.363239,-9.27E-06,1.08E-05,-1.96E-05,2.04E-05,-8.65E-06,3.80E-05,2.31E-05,3.17E-05,2.37E-05,5.24E-05
0.361987,-7.58E-06,1.11E-05,-1.95E-05,1.88E-05,-6.96E-06,3.77E-05,2.42E-05,3.08E-05,2.45E-05,5.19E-05
0.360735,-5.79E-06,1.11E-05,-1.86E-05,1.78E-05,-5.83E-06,3.76E-05,2.44E-05,3.01E-05,2.50E-05,5.06E-05
0.359484,-4.14E-06,1.09E-05,-1.73E-05,1.75E-05,-5.47E-06,3.75E-05,2.36E-05,2.99E-05,2.55E-05,4.85E-05
0.358232,-2.82E-06,1.10E-05,-1.63E-05,1.80E-05,-5.90E-06,3.75E-05,2.22E-05,3.01E-05,2.59E-05,4.65E-05
0.35698,-2.00E-06,1.15E-05,-1.58E-05,1.87E-05,-6.85E-06,3.74E-05,2.08E-05,3.03E-05,2.57E-05,4.53E-05
0.355729,-1.81E-06,1.26E-05,-1.59E-05,1.95E-05,-7.94E-06,3.75E-05,1.99E-05,3.05E-05,2.46E-05,4.53E-05
0.354477,-2.31E-06,1.39E-05,-1.59E-05,2.01E-05,-8.91E-06,3.76E-05,1.97E-05,3.05E-05,2.26E-05,4.62E-05
0.353225,-3.42E-06,1.52E-05,-1.59E-05,2.06E-05,-9.69E-06,3.77E-05,2.03E-05,3.02E-05,2.02E-05,4.73E-05
0.351974,-4.85E-06,1.65E-05,-1.59E-05,2.12E-05,-1.02E-05,3.77E-05,2.16E-05,2.98E-05,1.81E-05,4.83E-05
0.350722,-6.16E-06,1.77E-05,-1.63E-05,2.18E-05,-1.06E-05,3.74E-05,2.35E-05,2.94E-05,1.69E-05,4.90E-05
0.34947,-7.02E-06,1.87E-05,-1.70E-05,2.24E-05,-1.06E-05,3.69E-05,2.57E-05,2.90E-05,1.64E-05,4.95E-05
0.348219,-7.34E-06,1.93E-05,-1.80E-05,2.28E-05,-1.05E-05,3.65E-05,2.76E-05,2.85E-05,1.62E-05,5.01E-05
0.346967,-7.29E-06,1.89E-05,-1.91E-05,2.31E-05,-1.06E-05,3.63E-05,2.86E-05,2.79E-05,1.55E-05,5.09E-05
0.345715,-7.12E-06,1.75E-05,-1.99E-05,2.33E-05,-1.12E-05,3.66E-05,2.84E-05,2.72E-05,1.40E-05,5.19E-05
0.344464,-6.95E-06,1.52E-05,-2.04E-05,2.36E-05,-1.23E-05,3.73E-05,2.72E-05,2.67E-05,1.20E-05,5.28E-05
0.343212,-6.80E-06,1.25E-05,-2.06E-05,2.41E-05,-1.37E-05,3.81E-05,2.56E-05,2.65E-05,1.00E-05,5.35E-05
0.34196,-6.62E-06,9.86E-06,-2.05E-05,2.47E-05,-1.50E-05,3.87E-05,2.38E-05,2.66E-05,8.52E-06,5.43E-05
0.340709,-6.44E-06,7.81E-06,-2.02E-05,2.52E-05,-1.58E-05,3.90E-05,2.22E-05,2.69E-05,7.65E-06,5.55E-05
0.339457,-6.29E-06,6.55E-06,-1.98E-05,2.55E-05,-1.61E-05,3.89E-05,2.04E-05,2.75E-05,7.45E-06,5.70E-05
0.338205,-6.16E-06,6.21E-06,-1.96E-05,2.54E-05,-1.61E-05,3.88E-05,1.85E-05,2.82E-05,7.92E-06,5.85E-05
0.336953,-5.97E-06,6.83E-06,-1.97E-05,2.52E-05,-1.59E-05,3.88E-05,1.63E-05,2.91E-05,8.94E-06,5.94E-05
0.335702,-5.57E-06,8.33E-06,-2.02E-05,2.47E-05,-1.57E-05,3.87E-05,1.40E-05,3.00E-05,1.01E-05,5.94E-05
0.33445,-5.00E-06,1.05E-05,-2.06E-05,2.43E-05,-1.58E-05,3.84E-05,1.19E-05,3.06E-05,1.10E-05,5.86E-05
0.333198,-4.40E-06,1.30E-05,-2.08E-05,2.40E-05,-1.63E-05,3.80E-05,1.04E-05,3.08E-05,1.13E-05,5.72E-05
0.331947,-3.88E-06,1.55E-05,-2.08E-05,2.38E-05,-1.70E-05,3.77E-05,9.59E-06,3.08E-05,1.08E-05,5.57E-05
0.330695,-3.37E-06,1.75E-05,-2.11E-05,2.38E-05,-1.79E-05,3.75E-05,9.58E-06,3.08E-05,9.84E-06,5.45E-05
0.329443,-2.70E-06,1.87E-05,-2.20E-05,2.37E-05,-1.85E-05,3.75E-05,1.02E-05,3.09E-05,8.71E-06,5.41E-05
0.328192,-1.89E-06,1.87E-05,-2.35E-05,2.36E-05,-1.84E-05,3.74E-05,1.12E-05,3.09E-05,7.71E-06,5.44E-05
0.32694,-1.14E-06,1.78E-05,-2.52E-05,2.33E-05,-1.74E-05,3.72E-05,1.24E-05,3.06E-05,6.93E-06,5.49E-05
0.325688,-7.50E-07,1.62E-05,-2.66E-05,2.29E-05,-1.60E-05,3.67E-05,1.34E-05,2.98E-05,6.31E-06,5.50E-05
0.324437,-9.09E-07,1.45E-05,-2.70E-05,2.26E-05,-1.45E-05,3.61E-05,1.40E-05,2.87E-05,5.75E-06,5.43E-05
0.323185,-1.56E-06,1.31E-05,-2.66E-05,2.24E-05,-1.32E-05,3.55E-05,1.41E-05,2.74E-05,5.27E-06,5.26E-05
0.321933,-2.41E-06,1.23E-05,-2.57E-05,2.23E-05,-1.19E-05,3.51E-05,1.40E-05,2.61E-05,5.04E-06,5.02E-05
0.320682,-3.01E-06,1.21E-05,-2.47E-05,2.22E-05,-1.05E-05,3.51E-05,1.39E-05,2.49E-05,5.41E-06,4.75E-05
0.31943,-3.06E-06,1.25E-05,-2.40E-05,2.20E-05,-8.96E-06,3.55E-05,1.40E-05,2.38E-05,6.71E-06,4.51E-05
0.318178,-2.52E-06,1.32E-05,-2.36E-05,2.15E-05,-7.79E-06,3.62E-05,1.40E-05,2.30E-05,8.93E-06,4.33E-05
0.316927,-1.64E-06,1.38E-05,-2.31E-05,2.10E-05,-7.32E-06,3.72E-05,1.40E-05,2.26E-05,1.16E-05,4.22E-05
0.315675,-6.91E-07,1.41E-05,-2.26E-05,2.07E-05,-7.58E-06,3.82E-05,1.38E-05,2.23E-05,1.40E-05,4.18E-05
0.314423,6.65E-08,1.41E-05,-2.18E-05,2.07E-05,-8.26E-06,3.88E-05,1.37E-05,2.20E-05,1.58E-05,4.15E-05
0.313172,4.08E-07,1.39E-05,-2.11E-05,2.12E-05,-8.80E-06,3.92E-05,1.39E-05,2.19E-05,1.68E-05,4.10E-05
0.31192,1.66E-07,1.36E-05,-2.05E-05,2.19E-05,-8.64E-06,3.94E-05,1.45E-05,2.21E-05,1.72E-05,4.04E-05
0.310668,-5.98E-07,1.34E-05,-2.03E-05,2.29E-05,-7.55E-06,3.95E-05,1.52E-05,2.26E-05,1.74E-05,3.99E-05
0.309416,-1.52E-06,1.33E-05,-2.02E-05,2.38E-05,-5.92E-06,3.97E-05,1.58E-05,2.38E-05,1.77E-05,3.96E-05
0.308165,-2.16E-06,1.32E-05,-2.03E-05,2.45E-05,-4.60E-06,3.99E-05,1.58E-05,2.53E-05,1.79E-05,3.98E-05
0.306913,-2.37E-06,1.30E-05,-2.02E-05,2.47E-05,-4.32E-06,3.97E-05,1.54E-05,2.69E-05,1.78E-05,4.04E-05
0.305661,-2.42E-06,1.26E-05,-1.99E-05,2.41E-05,-5.25E-06,3.93E-05,1.51E-05,2.82E-05,1.70E-05,4.14E-05
0.30441,-2.74E-06,1.23E-05,-1.94E-05,2.28E-05,-6.94E-06,3.87E-05,1.53E-05,2.90E-05,1.53E-05,4.26E-05
0.303158,-3.59E-06,1.20E-05,-1.88E-05,2.10E-05,-8.72E-06,3.83E-05,1.59E-05,2.94E-05,1.24E-05,4.40E-05
0.301906,-4.97E-06,1.22E-05,-1.83E-05,1.91E-05,-1.01E-05,3.80E-05,1.68E-05,2.96E-05,8.99E-06,4.50E-05
0.300655,-6.76E-06,1.28E-05,-1.81E-05,1.76E-05,-1.10E-05,3.78E-05,1.74E-05,2.96E-05,5.88E-06,4.56E-05
0.299403,-8.80E-06,1.37E-05,-1.81E-05,1.67E-05,-1.15E-05,3.76E-05,1.77E-05,2.94E-05,4.20E-06,4.57E-05
0.298151,-1.09E-05,1.45E-05,-1.82E-05,1.65E-05,-1.17E-05,3.73E-05,1.75E-05,2.89E-05,4.48E-06,4.59E-05
0.2969,-1.29E-05,1.48E-05,-1.79E-05,1.69E-05,-1.15E-05,3.71E-05,1.69E-05,2.83E-05,6.19E-06,4.62E-05
0.295648,-1.44E-05,1.46E-05,-1.75E-05,1.76E-05,-1.10E-05,3.70E-05,1.60E-05,2.80E-05,8.11E-06,4.67E-05
0.294396,-1.52E-05,1.40E-05,-1.73E-05,1.82E-05,-1.03E-05,3.72E-05,1.50E-05,2.79E-05,9.17E-06,4.74E-05
0.293145,-1.53E-05,1.31E-05,-1.76E-05,1.87E-05,-9.95E-06,3.73E-05,1.40E-05,2.80E-05,9.13E-06,4.80E-05
0.291893,-1.47E-05,1.24E-05,-1.87E-05,1.89E-05,-1.03E-05,3.71E-05,1.33E-05,2.81E-05,8.48E-06,4.83E-05
0.290641,-1.35E-05,1.19E-05,-2.00E-05,1.90E-05,-1.15E-05,3.67E-05,1.31E-05,2.82E-05,7.80E-06,4.80E-05
0.28939,-1.19E-05,1.17E-05,-2.12E-05,1.89E-05,-1.34E-05,3.61E-05,1.34E-05,2.83E-05,7.32E-06,4.70E-05
0.288138,-1.03E-05,1.11E-05,-2.21E-05,1.87E-05,-1.53E-05,3.54E-05,1.42E-05,2.85E-05,6.95E-06,4.51E-05
0.286886,-8.96E-06,9.85E-06,-2.25E-05,1.85E-05,-1.69E-05,3.48E-05,1.53E-05,2.86E-05,6.59E-06,4.29E-05
0.285634,-8.03E-06,7.76E-06,-2.27E-05,1.85E-05,-1.76E-05,3.44E-05,1.66E-05,2.86E-05,6.26E-06,4.12E-05
0.284383,-7.41E-06,5.41E-06,-2.25E-05,1.87E-05,-1.71E-05,3.42E-05,1.80E-05,2.82E-05,6.08E-06,4.04E-05
0.283131,-6.89E-06,3.54E-06,-2.19E-05,1.92E-05,-1.56E-05,3.42E-05,1.94E-05,2.74E-05,6.18E-06,4.05E-05
0.281879,-6.44E-06,2.63E-06,-2.11E-05,1.98E-05,-1.35E-05,3.43E-05,2.05E-05,2.63E-05,6.56E-06,4.12E-05
0.280628,-6.26E-06,2.73E-06,-2.01E-05,2.05E-05,-1.16E-05,3.44E-05,2.14E-05,2.51E-05,7.07E-06,4.20E-05
0.279376,-6.67E-06,3.52E-06,-1.92E-05,2.12E-05,-1.02E-05,3.42E-05,2.19E-05,2.39E-05,7.46E-06,4.25E-05
0.278124,-7.77E-06,4.60E-06,-1.87E-05,2.18E-05,-9.54E-06,3.37E-05,2.20E-05,2.29E-05,7.56E-06,4.29E-05
0.276873,-9.27E-06,5.68E-06,-1.87E-05,2.21E-05,-9.42E-06,3.31E-05,2.18E-05,2.24E-05,7.48E-06,4.32E-05
0.275621,-1.05E-05,6.60E-06,-1.93E-05,2.20E-05,-9.68E-06,3.26E-05,2.13E-05,2.21E-05,7.59E-06,4.35E-05
0.274369,-1.10E-05,7.09E-06,-2.02E-05,2.14E-05,-1.01E-05,3.23E-05,2.06E-05,2.21E-05,8.27E-06,4.38E-05
0.273118,-1.06E-05,6.72E-06,-2.09E-05,2.04E-05,-1.06E-05,3.22E-05,1.96E-05,2.23E-05,9.61E-06,4.40E-05
0.271866,-9.71E-06,5.27E-06,-2.09E-05,1.93E-05,-1.10E-05,3.23E-05,1.84E-05,2.26E-05,1.13E-05,4.41E-05
0.270614,-8.60E-06,3.05E-06,-2.03E-05,1.84E-05,-1.14E-05,3.26E-05,1.70E-05,2.29E-05,1.29E-05,4.42E-05
0.269363,-7.60E-06,9.50E-07,-1.95E-05,1.79E-05,-1.17E-05,3.30E-05,1.56E-05,2.29E-05,1.39E-05,4.43E-05
0.268111,-6.89E-06,-2.55E-07,-1.90E-05,1.80E-05,-1.19E-05,3.35E-05,1.42E-05,2.27E-05,1.41E-05,4.43E-05
0.266859,-6.55E-06,-3.99E-07,-1.88E-05,1.85E-05,-1.18E-05,3.39E-05,1.30E-05,2.22E-05,1.34E-05,4.44E-05
0.265608,-6.44E-06,1.09E-07,-1.89E-05,1.89E-05,-1.13E-05,3.39E-05,1.24E-05,2.17E-05,1.21E-05,4.48E-05
0.264356,-6.25E-06,7.91E-07,-1.93E-05,1.90E-05,-1.05E-05,3.36E-05,1.24E-05,2.14E-05,1.06E-05,4.54E-05
0.263104,-5.79E-06,1.50E-06,-1.99E-05,1.88E-05,-9.83E-06,3.31E-05,1.31E-05,2.13E-05,9.62E-06,4.60E-05
0.261852,-5.19E-06,2.34E-06,-2.02E-05,1.82E-05,-9.63E-06,3.27E-05,1.41E-05,2.15E-05,9.47E-06,4.63E-05
0.260601,-4.86E-06,3.33E-06,-2.01E-05,1.75E-05,-1.01E-05,3.27E-05,1.47E-05,2.18E-05,1.01E-05,4.63E-05
0.259349,-5.07E-06,4.29E-06,-1.98E-05,1.71E-05,-1.10E-05,3.31E-05,1.46E-05,2.23E-05,1.09E-05,4.59E-05
0.258097,-5.81E-06,4.93E-06,-1.93E-05,1.70E-05,-1.20E-05,3.36E-05,1.39E-05,2.27E-05,1.16E-05,4.53E-05
0.256846,-6.83E-06,5.13E-06,-1.90E-05,1.73E-05,-1.30E-05,3.41E-05,1.30E-05,2.32E-05,1.19E-05,4.47E-05
0.255594,-7.95E-06,4.90E-06,-1.87E-05,1.77E-05,-1.39E-05,3.45E-05,1.24E-05,2.36E-05,1.19E-05,4.43E-05
0.254342,-9.23E-06,4.38E-06,-1.85E-05,1.82E-05,-1.49E-05,3.46E-05,1.24E-05,2.38E-05,1.18E-05,4.40E-05
0.253091,-1.08E-05,3.75E-06,-1.83E-05,1.88E-05,-1.58E-05,3.46E-05,1.29E-05,2.38E-05,1.14E-05,4.35E-05
0.251839,-1.26E-05,3.21E-06,-1.80E-05,1.93E-05,-1.64E-05,3.43E-05,1.36E-05,2.35E-05,1.07E-05,4.31E-05
0.250587,-1.42E-05,3.03E-06,-1.79E-05,1.98E-05,-1.66E-05,3.38E-05,1.44E-05,2.32E-05,9.86E-06,4.33E-05
0.249336,-1.51E-05,3.42E-06,-1.80E-05,2.01E-05,-1.65E-05,3.31E-05,1.51E-05,2.27E-05,9.08E-06,4.47E-05
0.248084,-1.52E-05,4.43E-06,-1.83E-05,1.99E-05,-1.60E-05,3.21E-05,1.54E-05,2.21E-05,8.74E-06,4.72E-05
0.246832,-1.45E-05,5.79E-06,-1.87E-05,1.93E-05,-1.52E-05,3.11E-05,1.53E-05,2.15E-05,9.11E-06,5.01E-05
0.245581,-1.35E-05,7.06E-06,-1.91E-05,1.83E-05,-1.41E-05,3.04E-05,1.49E-05,2.07E-05,1.01E-05,5.21E-05
0.244329,-1.25E-05,7.93E-06,-1.94E-05,1.75E-05,-1.29E-05,3.02E-05,1.44E-05,1.99E-05,1.15E-05,5.25E-05
0.243077,-1.16E-05,8.30E-06,-1.94E-05,1.72E-05,-1.18E-05,3.05E-05,1.40E-05,1.90E-05,1.28E-05,5.13E-05
0.241826,-1.08E-05,8.23E-06,-1.91E-05,1.73E-05,-1.12E-05,3.13E-05,1.39E-05,1.83E-05,1.35E-05,4.91E-05
0.240574,-1.00E-05,7.83E-06,-1.85E-05,1.74E-05,-1.16E-05,3.24E-05,1.41E-05,1.82E-05,1.34E-05,4.67E-05
0.239322,-9.17E-06,7.18E-06,-1.78E-05,1.72E-05,-1.30E-05,3.36E-05,1.43E-05,1.86E-05,1.28E-05,4.46E-05
0.23807,-8.37E-06,6.21E-06,-1.73E-05,1.67E-05,-1.51E-05,3.49E-05,1.42E-05,1.96E-05,1.21E-05,4.31E-05
0.236819,-7.66E-06,4.79E-06,-1.71E-05,1.58E-05,-1.75E-05,3.60E-05,1.38E-05,2.09E-05,1.15E-05,4.19E-05
0.235567,-7.09E-06,2.90E-06,-1.72E-05,1.49E-05,-1.97E-05,3.68E-05,1.31E-05,2.22E-05,1.11E-05,4.13E-05
0.234315,-6.71E-06,7.99E-07,-1.73E-05,1.39E-05,-2.15E-05,3.70E-05,1.23E-05,2.31E-05,1.05E-05,4.13E-05
0.233064,-6.55E-06,-1.17E-06,-1.72E-05,1.31E-05,-2.25E-05,3.66E-05,1.18E-05,2.35E-05,9.41E-06,4.20E-05
0.231812,-6.71E-06,-2.79E-06,-1.69E-05,1.29E-05,-2.29E-05,3.56E-05,1.17E-05,2.34E-05,7.72E-06,4.31E-05
0.23056,-7.29E-06,-4.06E-06,-1.66E-05,1.33E-05,-2.28E-05,3.44E-05,1.19E-05,2.31E-05,5.79E-06,4.39E-05
0.229309,-8.30E-06,-5.04E-06,-1.66E-05,1.45E-05,-2.25E-05,3.33E-05,1.21E-05,2.26E-05,4.27E-06,4.43E-05
0.228057,-9.55E-06,-5.67E-06,-1.70E-05,1.60E-05,-2.18E-05,3.26E-05,1.22E-05,2.21E-05,3.80E-06,4.44E-05
0.226805,-1.07E-05,-5.86E-06,-1.77E-05,1.75E-05,-2.09E-05,3.24E-05,1.22E-05,2.18E-05,4.49E-06,4.48E-05
0.225554,-1.12E-05,-5.63E-06,-1.87E-05,1.85E-05,-1.98E-05,3.24E-05,1.22E-05,2.17E-05,5.92E-06,4.57E-05
0.224302,-1.10E-05,-5.17E-06,-1.95E-05,1.90E-05,-1.88E-05,3.26E-05,1.22E-05,2.18E-05,7.55E-06,4.70E-05
0.22305,-1.00E-05,-4.59E-06,-1.98E-05,1.90E-05,-1.83E-05,3.28E-05,1.25E-05,2.24E-05,9.14E-06,4.82E-05
0.221799,-8.66E-06,-3.78E-06,-1.93E-05,1.86E-05,-1.83E-05,3.29E-05,1.30E-05,2.32E-05,1.07E-05,4.88E-05
0.220547,-7.41E-06,-2.50E-06,-1.79E-05,1.80E-05,-1.89E-05,3.28E-05,1.39E-05,2.43E-05,1.22E-05,4.89E-05
0.219295,-6.76E-06,-8.15E-07,-1.59E-05,1.76E-05,-1.98E-05,3.24E-05,1.53E-05,2.56E-05,1.32E-05,4.88E-05
0.218044,-6.82E-06,7.99E-07,-1.38E-05,1.76E-05,-2.05E-05,3.19E-05,1.69E-05,2.66E-05,1.33E-05,4.91E-05
0.216792,-7.29E-06,1.68E-06,-1.23E-05,1.79E-05,-2.06E-05,3.13E-05,1.83E-05,2.74E-05,1.20E-05,4.99E-05
0.21554,-7.70E-06,1.49E-06,-1.16E-05,1.83E-05,-1.98E-05,3.07E-05,1.91E-05,2.80E-05,9.66E-06,5.08E-05
0.214289,-7.76E-06,4.80E-07,-1.18E-05,1.86E-05,-1.85E-05,3.03E-05,1.90E-05,2.88E-05,6.98E-06,5.10E-05
0.213037,-7.52E-06,-6.95E-07,-1.26E-05,1.86E-05,-1.72E-05,2.99E-05,1.83E-05,2.96E-05,4.83E-06,5.02E-05
0.211785,-7.20E-06,-1.43E-06,-1.35E-05,1.83E-05,-1.60E-05,2.97E-05,1.74E-05,3.04E-05,3.72E-06,4.83E-05
0.210533,-6.96E-06,-1.45E-06,-1.44E-05,1.80E-05,-1.53E-05,2.95E-05,1.66E-05,3.07E-05,3.66E-06,4.59E-05
0.209282,-6.79E-06,-9.49E-07,-1.53E-05,1.78E-05,-1.49E-05,2.93E-05,1.60E-05,3.02E-05,4.26E-06,4.34E-05
0.20803,-6.59E-06,-3.06E-07,-1.59E-05,1.78E-05,-1.49E-05,2.92E-05,1.54E-05,2.89E-05,5.20E-06,4.15E-05
0.206778,-6.20E-06,1.76E-07,-1.62E-05,1.76E-05,-1.51E-05,2.90E-05,1.47E-05,2.71E-05,6.51E-06,4.04E-05
0.205527,-5.62E-06,5.02E-07,-1.59E-05,1.70E-05,-1.53E-05,2.88E-05,1.40E-05,2.52E-05,8.32E-06,4.06E-05
0.204275,-5.02E-06,8.74E-07,-1.52E-05,1.61E-05,-1.54E-05,2.86E-05,1.37E-05,2.38E-05,1.04E-05,4.20E-05
0.203023,-4.71E-06,1.37E-06,-1.45E-05,1.51E-05,-1.53E-05,2.81E-05,1.39E-05,2.30E-05,1.21E-05,4.42E-05
0.201772,-4.90E-06,1.81E-06,-1.41E-05,1.45E-05,-1.52E-05,2.76E-05,1.44E-05,2.27E-05,1.26E-05,4.68E-05
0.20052,-5.45E-06,1.92E-06,-1.42E-05,1.41E-05,-1.54E-05,2.70E-05,1.47E-05,2.26E-05,1.19E-05,4.93E-05
0.199268,-6.06E-06,1.61E-06,-1.46E-05,1.39E-05,-1.56E-05,2.64E-05,1.45E-05,2.26E-05,1.03E-05,5.11E-05
0.198017,-6.34E-06,1.01E-06,-1.50E-05,1.36E-05,-1.59E-05,2.59E-05,1.42E-05,2.31E-05,8.54E-06,5.17E-05
0.196765,-5.99E-06,3.81E-07,-1.53E-05,1.31E-05,-1.60E-05,2.58E-05,1.41E-05,2.42E-05,6.98E-06,5.10E-05
0.195513,-4.99E-06,-4.22E-08,-1.53E-05,1.29E-05,-1.60E-05,2.63E-05,1.47E-05,2.59E-05,5.81E-06,4.95E-05
0.194262,-3.65E-06,-1.17E-07,-1.50E-05,1.30E-05,-1.61E-05,2.72E-05,1.61E-05,2.79E-05,5.18E-06,4.76E-05
0.19301,-2.56E-06,1.17E-07,-1.44E-05,1.35E-05,-1.61E-05,2.83E-05,1.77E-05,2.97E-05,5.10E-06,4.57E-05
0.191758,-2.31E-06,4.19E-07,-1.37E-05,1.40E-05,-1.60E-05,2.95E-05,1.90E-05,3.09E-05,5.38E-06,4.42E-05
0.190507,-3.16E-06,4.69E-07,-1.31E-05,1.43E-05,-1.54E-05,3.07E-05,1.95E-05,3.15E-05,5.71E-06,4.33E-05
0.189255,-4.93E-06,7.88E-08,-1.30E-05,1.42E-05,-1.43E-05,3.18E-05,1.90E-05,3.14E-05,5.90E-06,4.33E-05
0.188003,-7.11E-06,-6.15E-07,-1.33E-05,1.39E-05,-1.27E-05,3.26E-05,1.76E-05,3.09E-05,5.95E-06,4.40E-05
0.186751,-9.08E-06,-1.23E-06,-1.39E-05,1.36E-05,-1.09E-05,3.29E-05,1.56E-05,2.98E-05,5.91E-06,4.51E-05
0.1855,-1.03E-05,-1.44E-06,-1.47E-05,1.37E-05,-9.30E-06,3.26E-05,1.33E-05,2.84E-05,5.76E-06,4.60E-05
0.184248,-1.06E-05,-1.26E-06,-1.54E-05,1.40E-05,-8.21E-06,3.17E-05,1.13E-05,2.68E-05,5.48E-06,4.63E-05
0.182996,-9.94E-06,-9.46E-07,-1.58E-05,1.47E-05,-7.97E-06,3.04E-05,9.68E-06,2.51E-05,5.25E-06,4.58E-05
0.181745,-8.79E-06,-7.72E-07,-1.57E-05,1.55E-05,-8.67E-06,2.90E-05,8.63E-06,2.35E-05,5.27E-06,4.50E-05
0.180493,-7.60E-06,-8.62E-07,-1.52E-05,1.64E-05,-1.01E-05,2.75E-05,8.05E-06,2.20E-05,5.55E-06,4.45E-05
0.179241,-6.68E-06,-1.11E-06,-1.45E-05,1.71E-05,-1.20E-05,2.63E-05,7.94E-06,2.08E-05,5.69E-06,4.49E-05
0.17799,-6.13E-06,-1.26E-06,-1.40E-05,1.75E-05,-1.36E-05,2.55E-05,8.26E-06,2.00E-05,5.22E-06,4.64E-05
0.176738,-5.87E-06,-1.02E-06,-1.40E-05,1.76E-05,-1.46E-05,2.53E-05,8.78E-06,1.99E-05,3.97E-06,4.86E-05
0.175486,-5.76E-06,-2.49E-07,-1.46E-05,1.76E-05,-1.51E-05,2.54E-05,9.18E-06,2.04E-05,2.18E-06,5.05E-05
0.174235,-5.67E-06,9.50E-07,-1.57E-05,1.75E-05,-1.53E-05,2.55E-05,9.22E-06,2.13E-05,3.45E-07,5.13E-05
0.172983,-5.55E-06,2.23E-06,-1.69E-05,1.73E-05,-1.56E-05,2.55E-05,8.87E-06,2.22E-05,-1.08E-06,5.06E-05
0.171731,-5.41E-06,3.16E-06,-1.78E-05,1.73E-05,-1.63E-05,2.54E-05,8.38E-06,2.29E-05,-1.83E-06,4.87E-05
