ppm,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50
0.512050257,1.064239569,0.528451878,-0.134199365,1.352544771,-0.00216844,1.934372167,-0.732337605,0.592330072,0.3576245,-0.957596248,0.135142886,1.266518792,0.33906477,1.058337096,-1.051588922,1.883776707,-0.549706865,-0.982223531,0.164028418,1.797458054,-0.894084497,0.768230871,1.891402879,1.448624715,1.513691001,-0.09036149,1.214178633,1.12020588,-0.508385442,1.050404313,-0.405397034,0.605018696,1.880160595,0.968140684,-1.488194552,-1.612298891,0.898556206,0.184452689,0.270682554,1.598206636,0.120007425,0.818984351,0.39696733,-0.066367749,1.649879025,-0.099929393,1.171151119,0.69101327,1.288827089,1.194656908
0.513217282,1.500267742,0.786253871,-0.261802785,1.224735603,-0.256907216,2.012391066,-0.218865114,0.801221567,0.427519047,-0.185344406,-0.387659883,1.852923065,-0.005291578,1.242937329,-1.364951304,1.649747472,-0.473446569,-0.891256473,0.17588056,1.646667639,-1.026737874,1.183544351,1.703867844,1.025016366,0.85121441,0.008959179,1.035502582,1.556688076,-0.165684122,1.439622036,0.756520139,0.604080764,1.790106147,0.523320639,-0.927384423,-1.478684705,0.327411629,-0.21966816,0.291532829,0.855277205,-0.015844266,0.863452756,0.44301839,0.041467271,2.024357375,-0.314823104,0.17356147,1.278998974,1.297101999,1.188714529
0.514384308,2.008075853,0.617300281,0.012065718,2.177697533,-0.940711847,2.28688398,0.088762255,0.511828947,0.579064659,-0.203605992,-0.440981915,2.161914702,0.065412912,1.195456281,-1.189054395,1.520689745,-1.263943798,-1.213314447,-0.068198537,2.18019495,-0.226021602,1.280398896,2.34695077,0.79330197,1.674456386,0.660538975,0.879605967,2.020265255,0.086725144,1.689833024,0.770772429,-0.458464463,1.23606383,0.019646089,-0.32325763,-1.396714963,0.457475937,-0.480431198,-0.14980781,0.884430554,0.558893887,0.678278249,-0.148660003,-0.128889857,1.652987402,-0.265745434,0.027990061,1.128161494,1.805804427,1.343472964
0.515551334,0.875232281,0.343818302,-0.016862706,2.471390224,-0.725337968,2.285232877,-0.215424356,1.437458937,0.260490217,-0.427919807,-0.72174836,2.480849045,0.041511387,1.249061513,-1.469820303,1.84291325,-0.596468769,-0.50920018,-0.230791422,1.913858748,0.431320079,1.015903796,1.768084098,0.946763088,2.044349278,0.441712442,0.923436711,2.490393727,-0.566169174,1.407732831,0.877042933,-0.364816153,1.220852965,-0.021144874,-1.177686419,-1.530105805,0.039981853,-0.40185057,-1.104909138,0.404985384,0.680296591,0.371218398,0.195196804,-0.632817437,1.376062003,-0.086834565,0.558163324,1.129952485,0.918492551,0.789910862
0.516718359,0.860607881,0.503003448,-0.120404236,2.103108919,-0.319764991,1.998195951,-0.129269798,1.809984749,-0.018730696,-0.003724351,-0.445897322,2.321747211,0.219854343,1.248214824,-1.001287294,1.983694437,-1.073614285,-0.601124047,-0.102452649,1.413845604,0.515176897,0.4153867,1.475415687,1.143560913,2.027313685,0.092293182,0.738324486,2.42815182,-0.046958471,1.296547027,1.055920724,0.362965821,0.778260858,0.295962007,0.127966917,-1.325897503,-0.114104698,0.238501046,-1.203527792,0.28035143,1.51718121,1.031694718,-0.265384677,-0.921621844,1.636901583,-0.049992909,0.727485267,1.021988934,1.262327763,0.679196244
0.517885385,0.997581969,0.451937069,0.23262596,1.440066213,-0.07929964,1.51423116,0.04436586,1.597688553,0.774059329,0.138564693,0.032508697,1.810206531,-0.590989531,1.104794348,-1.611900207,1.323677091,-0.262762646,-0.020950733,0.527564616,1.559636775,-0.103596116,-0.091782506,1.303404031,1.165790129,1.28032452,-0.824964947,0.132863314,1.695045573,0.081595287,0.633506181,1.112343843,0.205253359,0.618536872,0.277342035,0.360138778,-0.804968714,-0.379786534,0.303727777,-1.569147674,0.901128323,1.257878444,1.040950061,-0.249540532,-1.237717523,1.966937493,-0.246590355,0.420566881,0.515004591,1.655885587,-0.337518426
0.519052411,1.018337063,1.001860857,0.032820244,1.098777683,-0.199239629,1.365384283,0.421346045,1.433190847,0.428587791,0.419821007,-0.468957165,1.680315094,-0.115770043,1.620318778,-1.264607106,0.880386922,0.233084715,0.135978583,0.064936013,1.735298496,0.074431251,0.387371102,1.034637743,1.624866654,1.415618598,-0.975384786,-0.001692859,1.647161979,0.524349644,0.107330378,1.69274281,-0.714571258,0.13593042,-0.100525399,-0.525394488,-0.84381221,-0.553553688,0.07938856,-0.981032104,1.064078328,1.042299119,0.556025568,0.451403403,-1.274942901,2.51699153,0.804699478,0.247160998,0.120405362,1.391303278,-0.126922674
0.520219436,0.864525862,1.502168756,0.969415822,0.947308199,-0.21070695,1.891109477,0.538268485,1.010582615,0.113698458,0.287609872,-0.290283437,2.296202985,-0.417982773,1.834318701,-0.954651727,1.135213768,0.0093753,0.428920512,-0.127173223,1.273074565,0.62494042,-0.366162976,1.385707389,0.974251189,1.540633965,-1.0614362,-0.048894726,1.473763982,-0.068823516,-1.060685609,1.168987241,-0.476549609,0.294919157,-0.029808266,-0.162919461,-0.879181711,-0.165887462,-0.422820422,-1.2567487,0.794766896,0.306612167,1.392233499,0.156858958,-0.418542057,1.81898268,-0.51009224,0.056236674,0.897938437,0.663937,0.022290283
0.521386462,0.542055303,1.517945787,0.724763047,0.929147923,-0.585405067,1.893432009,0.201370384,0.502284497,0.39966883,0.23796719,-0.673944773,1.785251482,-0.313705641,1.859075165,-0.331737233,0.948013595,-0.245887849,0.351186993,0.137998421,1.167703009,0.631861541,-0.49945894,1.280880566,1.018489709,1.316373383,-0.667159049,0.010323326,1.338112912,0.225973398,-0.736459573,1.873376355,-0.331635525,-0.019364782,-0.432973162,0.725128247,-0.845486332,0.040063692,-0.794869647,-1.663193122,0.659095968,0.238503928,1.518065565,0.122200915,0.153657842,1.617501862,-0.591902365,-0.559971502,1.224940437,0.667185906,0.703533205
0.522553488,1.170097466,2.055575987,0.518441245,0.516527528,-0.469441787,1.043761238,0.721836259,0.446012802,0.026058171,0.190522612,-0.066890587,1.742527317,0.12228267,2.097134925,-0.230431044,1.086999032,-0.136592336,-0.109186492,1.002355931,1.073241207,1.101322882,-0.632173669,0.618738463,0.236786812,1.275948228,-0.934870386,-0.09223076,1.147720277,-0.124403036,0.033115831,1.50370956,-0.219869576,0.669595673,-0.025916963,0.245532739,-1.434086077,-0.267797802,-0.709069336,-1.429188635,0.429433429,0.30271091,1.389777926,-0.232372749,0.141835322,0.877492325,-0.930319543,-0.212453279,0.479015769,0.610964143,0.326211219
0.523720514,1.230830871,1.821285779,0.711810901,0.244394647,0.07388787,1.166628495,0.288515708,-0.149248074,-0.269309048,0.432730022,0.275688402,2.014948017,0.23008143,1.676598553,-0.43485777,1.365827208,-0.170628546,0.815705342,0.681607182,0.984707643,1.050754042,0.040983092,0.34693954,0.997266047,1.640770925,-1.133906301,0.227067035,0.622795057,0.294950347,-0.224344935,1.923013527,0.331091387,0.352537428,-0.725001715,1.032604149,-1.265116824,0.429458941,-0.905409451,-1.339098427,0.553568996,0.701662805,2.131862082,0.417429421,0.370150945,0.721564393,-0.839691498,-0.099748427,0.787972792,0.511701406,1.480302203
0.524887539,1.071538885,2.306266881,1.979873645,-0.639605254,0.065352747,0.936678066,0.895426804,-0.178802889,-0.47472559,-0.003259534,0.632046109,2.263055444,-0.109992912,2.2493126,-0.367664591,1.611466441,0.166526154,0.341697712,0.776244899,1.286960718,1.313052322,0.231758379,0.025790211,0.38979431,0.811696038,-1.07415375,-0.09082359,0.681403746,0.607030706,0.472036307,2.063268469,0.19424721,-0.100154991,-0.614614783,1.10523844,-0.898725472,-0.074411705,-0.748738368,-1.446345539,0.346956746,0.804624408,1.206189406,-0.218926949,0.87164329,0.787001652,-1.480710676,0.355162141,0.703649438,1.217618743,1.151643013
0.526054565,1.574687132,2.05566374,2.136237766,-1.062953377,0.897514197,0.076116905,0.840970933,-0.667618752,-0.23935664,0.076046506,0.24771628,2.235722333,0.635051738,2.610565712,-0.521438505,2.212175333,0.7269859,0.394607651,0.524649373,0.855155945,1.545741665,-0.201001148,0.162034105,0.924505341,0.661257886,-1.078557486,0.077343081,0.793151163,0.816665354,0.095774628,2.230064443,1.443393499,0.474957492,-0.265208438,0.511251589,-0.924359504,0.068507592,-0.771635576,-1.677210189,0.318745437,1.002194751,0.452461265,-0.730994046,0.925321961,0.014572934,-1.041947567,0.674264646,0.094783791,0.619545132,1.041648631
0.527221591,1.227627741,2.098807853,1.573589101,-0.494926117,0.128147307,-0.156523841,1.921523315,-1.099353553,-0.042368774,0.366077861,0.258035244,1.899042524,0.185129376,2.311044048,-0.811980662,2.398199638,1.073564247,0.263773624,0.689761208,0.708269291,1.492901019,-0.565966294,-0.603811462,1.121646923,-0.385667503,-1.557377645,0.621107507,0.335732763,0.936475851,0.990202849,1.54456797,1.176923534,0.276472414,0.102158461,0.462779516,-1.042396976,0.083790829,-0.362142989,-1.979224826,0.015789355,1.865040077,0.194127176,-0.643755172,0.570265024,-0.285141751,-1.699225391,1.038407723,-0.088206738,1.116231682,0.53081947
0.528388616,1.486940892,1.928246251,1.186593623,-0.09190633,-0.015706672,-0.919436255,1.579361561,-0.544099291,-0.241303459,1.097726879,0.137302297,2.115623626,-0.452211481,2.185954845,-0.809280775,2.013568727,0.901367025,0.175686601,0.764857666,1.263137564,1.384766123,-0.990100955,-1.07470413,1.728297434,-0.251052957,-2.01764905,0.566029981,0.8808424,1.285942787,0.92386875,1.235703223,1.0641987,0.406870209,0.421872459,0.31941124,-1.006565353,0.08694807,-0.055105542,-1.752749823,0.48957077,1.426525165,1.120489774,-0.29585958,0.587013855,-0.796945231,-2.023226449,0.725485012,-0.840580024,0.402221946,-0.06883972
0.529555642,0.472882327,2.000113996,1.652275715,-0.805439965,-0.254392168,-0.33500834,1.221620721,-0.679243856,-0.970444078,0.607200572,-0.155460972,1.895028447,-0.476680494,1.867507948,-0.466331763,1.798525523,0.025203747,0.713982714,0.191650379,1.387942464,0.477573762,-1.480873251,-0.672452655,2.249921109,-0.167388641,-2.396728172,0.410826153,1.823327643,1.217198883,0.594469693,1.119520084,1.760543445,1.014261154,0.558806423,-0.013479562,-1.062605595,-0.085428831,-0.965338482,-1.543879168,1.114155304,2.230143478,1.046090032,0.154211761,-0.093639186,-0.580945665,-2.06062302,0.735053804,-0.779988155,-0.00121822,0.036487929
0.530722668,0.310411494,1.509785568,1.750847289,-0.359736095,0.335222646,-0.670409456,1.228405707,-0.943551663,-0.528550307,1.12095151,0.339080899,1.34754427,-0.491487035,0.657734941,-0.445868763,1.475579487,-0.605984345,0.421559979,1.369078818,1.23765372,0.64246038,-1.418531404,-0.686994473,1.885524323,-0.499240899,-1.172205178,0.366723688,2.683920652,1.439141048,0.021947594,0.897778034,2.175592951,1.064739691,-0.154446454,-0.580275817,-1.277245737,0.168632647,-0.951814205,-0.970259829,1.559041305,1.690156463,1.674011913,-0.253038273,0.192357143,-0.709263724,-1.472813611,-0.112161424,-0.520330076,-0.295435778,0.250314301
0.531889693,0.277863504,1.124141092,1.157418872,-0.201593645,0.400836512,-0.716777188,1.835884719,-1.166377045,-0.490707455,1.333687998,1.345214023,1.192007465,-0.645732284,0.421303113,0.054882666,1.894674771,-1.062984609,0.859330095,1.111448318,0.764719895,0.384114582,-1.642218187,-0.491731733,2.188314181,0.143474994,-1.288339371,0.048232666,2.743722556,0.964628114,-0.391044909,0.613408666,1.745986846,1.778539172,-0.205434783,-1.295313475,-1.115607437,0.807945168,-0.849252545,-0.921876704,1.957142779,2.520753812,1.416645311,-0.220497281,0.117279098,-1.079963312,-0.995710428,0.564003012,-0.857141481,-0.563470316,0.928115126
0.533056719,-0.374079006,0.367075643,0.968970183,-0.91099662,1.010685014,-0.37351383,0.93207088,-1.414228046,-1.003027189,1.318805703,1.891012107,1.210002238,-1.141107581,0.346992291,0.800249319,0.889564223,-0.891337004,1.287747771,0.704275206,0.290995108,0.888146872,-1.155682575,-0.053895107,2.34102322,-0.280211559,-1.763563837,0.546311344,2.561031131,1.187900667,0.299186765,1.027616871,1.879825002,2.107455982,-0.357674547,-0.993696392,-0.649016352,0.640707991,-1.17029617,-0.596883783,2.189598656,2.801026312,2.064816118,0.591731277,0.123479354,-1.222518318,-1.121832448,1.413117234,-1.44220995,0.090148114,1.429055603
0.534223745,0.50310479,0.71659628,1.331881728,-0.451098237,0.310457199,-0.700585924,1.013895318,-1.824410335,-1.18253416,0.658219,1.879257399,0.371244215,-1.835859759,-0.140476813,0.321249284,1.47088988,-0.457785791,0.745007953,0.457473762,-0.457235837,1.137025394,-1.047277123,-0.646971383,1.903805912,-0.444187609,-2.107776758,0.053142938,1.931664206,1.208148816,0.56989679,0.496226676,1.91201279,1.835835002,-0.864936852,-1.00231545,-0.031439163,0.323408964,-0.86336862,0.496878295,1.736881605,1.874546428,2.184243362,0.438317267,0.048104162,-0.609477859,-0.550022618,1.847757163,-1.474573174,-0.665364663,0.640913257
0.53539077,1.320004043,0.988713362,0.593886266,0.189550315,0.267369937,-1.015782906,0.697064041,-0.887858573,-0.410307252,0.975534611,1.640821404,1.009293753,-1.789014447,0.078898921,0.22503471,1.643590275,-0.459718786,1.276323604,1.109718295,-0.313611683,0.677299516,-1.110571425,-0.511401322,1.552548923,0.059541056,-1.701812888,-0.231952889,1.348487331,1.373247865,1.03665552,0.128808165,1.542690661,2.515107774,-1.13899942,-1.032226084,0.185511986,0.599094604,-0.309172928,-0.011704057,1.478150219,1.790417801,2.153572703,0.308317395,-0.014868921,-0.562726067,-0.734398325,2.342853128,-0.880120643,-0.490887443,0.342142447
0.536557796,0.052427669,0.542026764,1.119828387,0.536350858,0.89394283,-1.367081036,0.784013607,0.088178668,0.030185765,1.059253487,1.712521054,1.565642954,-1.627517204,-0.089180885,1.095251914,0.991098063,-0.588569629,2.081611095,1.190594458,0.200601386,-0.551549441,-0.44311573,-0.545559124,1.528005256,0.455746787,-1.672113909,-0.207026278,0.953643223,1.551673729,0.631550811,-0.056538409,0.925853395,2.235457199,-0.63934939,-0.758519672,1.090813655,0.513669574,-0.19269796,-0.382939898,1.686630116,1.755856719,1.982506954,-0.189792638,-0.078105968,-0.333670804,0.187010425,1.850399038,-0.728295631,-0.620991125,0.390880138
0.537724822,0.409324554,0.463767336,0.389690235,0.606529346,1.182702073,-1.886867173,0.911967182,0.107698245,-0.223836352,0.794121614,1.170564303,1.314938312,-1.220944993,-0.791866978,0.07608555,0.119638064,-0.613016895,2.012920487,0.930182081,0.430164723,-0.718027709,-0.683919309,-0.551857957,1.502966513,0.658379117,-1.537506324,0.348675602,0.748522582,1.497039464,1.016395246,0.202292789,1.022625101,2.132898559,-1.520920673,-0.4629853,1.100629199,-0.067412253,-0.154520896,-1.057626438,1.209048699,1.255015434,1.830038079,-0.499175218,-0.274692885,-0.139680896,0.040284187,1.273467386,-0.775784717,-1.304272475,0.741575628
0.538891847,0.758292608,0.484082293,0.113071927,-0.173323193,0.898940045,-2.064510991,0.390305114,-0.095603248,0.037639854,1.12207281,1.548049371,1.042619375,-1.624323603,-0.745354749,0.25424861,-0.259016225,-0.429770271,1.36750677,1.032793554,0.190350491,-0.14003234,-0.493051296,-0.880922733,1.18227563,0.539638292,-1.611574526,0.298552879,1.012229618,1.408825195,1.356326749,0.219954072,0.646649036,2.030407498,-1.020201917,-0.823203533,1.361779779,-0.711285669,-0.284982323,-1.357121211,0.469646579,1.180668054,1.472610616,-0.838113395,0.663227013,-0.033532844,-0.065294742,0.682484871,-1.264026394,-1.309410655,1.462602185
0.540058873,0.990772775,0.051981572,0.122955277,-0.573002059,-0.246377237,-2.001166006,-0.18608219,0.044644018,-0.145767863,0.685951414,1.140370547,1.537366215,-1.033430517,-0.177600189,-0.65860135,0.045875265,-0.369883712,2.309557672,1.32656104,0.47096835,0.138824333,-0.587965673,-1.261515223,1.380224234,0.614427461,-1.922651676,0.597138884,0.944757117,1.241874561,1.600619111,0.759882008,1.074683245,1.91031069,-0.097674124,-0.828143103,1.173331493,-0.940353017,0.191783767,-0.480208572,0.562949943,1.693114694,1.23512188,-0.601635926,1.014134106,0.34401407,-0.018220671,0.124023338,-0.703968128,-1.529144655,1.202094397
0.541225899,0.808454108,0.488961936,0.247606189,-0.84729444,0.169384063,-1.706264785,-0.246921193,0.170994244,-0.186945457,-0.237979757,0.861765765,1.22254568,-1.417958419,0.310816746,-0.523540825,-0.599959947,-0.332147501,1.76980969,0.85176623,0.691953972,-0.554121069,-0.4064733,-1.106680093,1.533200035,1.279294707,-1.062654737,0.741945092,0.389036539,0.549795618,1.318288939,0.38034141,0.681296122,1.390113131,0.011928869,-0.617069633,1.008074435,-1.21992694,0.663311436,-0.056393429,0.461072047,1.567258691,0.894592541,-1.125014471,0.954135176,1.33280723,0.251657217,-0.156892237,-0.104314629,-0.439107685,2.069865331
0.542392924,1.273345192,0.783935704,0.49587439,-0.716519051,-0.232055525,-1.40134235,-0.420584742,-0.076444956,0.66726334,-0.104716164,-0.003718696,1.144315096,-1.081557162,0.272235974,-0.261947296,-0.837437559,-0.887661647,2.126152728,0.544748696,0.632720228,0.052057167,-0.75832811,-0.865960589,1.350329402,1.189014187,-0.878127426,0.664614322,0.646012908,0.969292037,0.848472475,0.801973126,-0.017470453,1.254925932,0.16780555,-0.178370621,1.475065309,-0.953399342,-0.095385382,0.647341722,0.364890004,1.41119335,0.004357815,-0.544403993,0.913077018,1.087810868,-0.441689588,0.481094905,-0.416204882,-0.871824938,2.27183627
0.54355995,1.639042884,0.361187109,0.967519359,-0.523337485,-0.116173456,-1.387269823,-0.135186053,-0.131754596,0.362208478,-0.100256449,0.116070866,1.735424566,-1.255881241,0.446415798,-0.778011498,-0.729827556,-1.024941409,1.140068934,1.055823624,0.917360594,0.383080992,-0.436856862,-0.90278167,0.913384573,1.359297864,-0.618401917,0.717166531,-0.137090516,1.614567526,1.05590739,1.148730663,-1.016766379,1.264562047,-0.337702279,-0.481796209,1.43717787,-0.517566573,0.186316727,0.361015395,0.137839855,1.457935858,-0.542973542,-0.375059588,0.419420033,0.898350539,-0.472044418,0.01829411,-0.055930817,-0.139217488,2.240090974
0.544726976,0.935213081,0.583501836,1.377607298,-0.375420309,0.415127967,-1.653738769,-1.053951927,0.161682609,0.692287644,-0.191030688,-0.22680034,1.410705859,-1.615798349,0.531770316,-0.089540615,-0.368477116,-0.776516273,1.294415708,1.165722194,0.594865644,1.411508926,-0.8908717,-0.445696081,1.399626827,1.484931466,-0.604886066,0.359706987,0.687573119,0.944564141,0.903486892,0.902414059,-0.774197098,0.963029327,0.385627395,0.175349116,1.750614968,-1.015343469,0.922533244,0.209234383,0.012019441,0.78565814,-0.638738072,-0.336014271,0.552519641,0.33240274,-0.56241083,-0.607019719,0.263205451,-0.342163811,1.210525252
0.545894001,0.966734968,0.509660639,0.909511217,-0.072085519,-0.414543776,-1.717522855,-0.64447686,-0.432438322,0.573448787,-0.170539013,-0.187364987,1.398129771,-1.39457225,0.136059881,-0.292117095,-0.589891006,-0.417883084,1.697979131,1.401706657,1.199288475,1.847469112,-0.859909712,-0.907698252,0.618811303,1.362315372,-0.793291705,0.595386047,0.499216965,1.050528065,0.17453254,0.294096803,-0.831022153,0.929217744,0.647570404,-0.856404803,0.784919271,-1.028381266,0.313199692,0.061107521,-0.440239672,1.034819598,-0.818807383,0.040250882,1.098267039,0.295901007,-0.545636125,-1.049606418,0.391774622,-0.614997082,0.714174793
0.547061027,0.813233715,-0.010510276,1.316495859,-0.347616877,-0.735246835,-1.833378112,-0.955259474,-0.029553805,0.774773806,0.601251244,0.671356384,0.817353879,-1.160089216,0.329789819,0.152680242,-0.506521459,-0.380470749,1.377566649,0.292938902,0.808167876,1.317145729,-0.819672944,-0.658700194,0.235196854,1.591062043,-1.40738895,0.808295414,0.204596768,0.587794034,0.324507872,0.410915384,-0.689484925,1.125939584,-0.28706006,-0.802034681,0.140917102,-0.570695805,-0.039490806,0.899182358,0.154722143,1.626384228,-0.944092068,-0.419298874,1.066626883,0.428899951,-0.253944314,-0.595459861,0.798452195,-0.926763099,0.599149357
0.548228053,0.515666205,-0.026113756,1.432016531,-0.340329905,-0.799776896,-0.945497944,-1.243969115,0.327228995,-0.117478878,0.274191228,0.992124825,-0.085062871,-1.516862708,0.684631424,0.707201791,0.212032132,-0.385891284,0.831177668,-0.140922576,1.184900362,0.723359311,-1.251185235,0.149224618,0.291082848,1.77433886,-2.248386854,0.902068032,0.124538008,0.63940107,0.110812384,0.743797064,-0.634003503,1.128636733,-0.659856119,-0.313113349,-0.323271118,-0.880960236,0.2091263,0.90962109,0.141184282,2.482095814,-0.346191466,-0.170491461,1.709802258,0.04905482,-0.63782112,-0.369153458,0.189008721,-1.270038583,0.60915053
0.549395078,0.81396892,-0.033033527,1.307869236,0.082730784,-0.901579172,-0.60164523,-0.69799392,-0.223853273,-0.461152154,0.231149133,1.699807569,0.25123142,-2.038379124,0.43891266,1.039765923,0.348106304,-0.097254204,0.220062774,0.029034057,1.198002767,1.077288113,-1.023927752,0.396647688,0.118437033,1.024390751,-2.081207514,0.87533602,0.376610533,1.031191009,0.24262673,-0.033061753,-0.168285303,0.89915993,-0.067904468,-0.63010404,-0.716755294,-1.24729382,0.63401003,0.842868087,0.131015216,2.055798691,-0.22016644,-0.310217472,1.920073578,-1.045433604,-0.394286761,-0.55087624,0.17079019,-0.986961436,0.717720044
0.550562104,0.660893011,0.307105135,0.607675848,0.819806512,-0.608477522,-0.811899997,-0.466420131,-0.476397442,-0.829128991,-0.235323117,1.049576366,0.612052963,-1.579856888,0.047369208,0.846790064,0.164630083,0.722177487,0.088357581,0.265999882,1.266045992,1.509178436,-0.675476383,0.732758193,0.76285312,0.918749538,-2.320172169,0.543160448,-0.231599693,1.43661305,-0.294663347,0.472955742,-0.043372702,1.507283326,0.77037255,-1.197315938,-0.230458253,-1.174890532,0.751035366,1.425737362,0.609809521,1.19206372,-1.285118528,0.314319306,1.421237285,-1.144087251,-0.407717236,-0.56537911,0.188266007,-0.006385046,0.68659139
0.55172913,0.480273699,0.179103329,0.811236686,1.131888952,-0.520536269,0.184932037,-0.357600169,-0.190858364,-0.742283878,-0.197593975,0.391368057,1.405498568,-0.737794938,-0.365779368,0.92194601,0.335707025,1.220659731,0.191446711,0.18546949,1.401020045,1.043610566,-0.904193153,0.694546664,0.796286308,1.058046409,-1.874290242,0.113232726,-0.818516009,1.134490141,-0.592201696,0.535157165,0.298079208,1.560150863,1.201482907,-0.568041121,-0.526667797,-1.001264576,0.312658518,2.389187986,0.388985093,0.777839711,-1.312751798,1.409109079,1.38985705,-1.284187998,-0.453981767,-0.371533744,0.299607855,0.541011821,0.481712173
0.552896155,0.701941197,0.198452866,1.746335656,1.408538334,0.436691292,0.419141397,0.329067686,0.177291277,-1.085756902,0.286049,0.118213776,1.116195583,-0.833111072,-0.337830941,0.592880832,0.758142429,1.325301135,-0.355730834,0.258976287,1.401505019,0.776530224,-1.688343649,0.72779109,0.391917209,1.033659777,-0.999871503,0.335612674,-0.56863202,1.422284064,0.14258031,-0.434682316,0.930413913,1.334517427,1.295000033,-0.448339021,0.157918838,0.140553997,0.525956705,2.29991096,0.516306468,0.766814285,-1.048576558,1.038952758,1.032875336,-1.91475333,-0.41856689,-0.574108091,0.771801869,0.043552311,0.490470571
0.554063181,0.042936447,0.144207376,0.996773658,1.108265999,-0.595628914,0.928588191,0.216436138,0.115731702,-1.509390006,1.506633552,0.542373361,1.699807219,-0.850880254,-0.549254594,-0.189073746,0.952921307,1.461553557,-0.139140743,0.703493781,2.254585819,0.601946771,-1.833474905,0.268527266,0.863898805,0.915124717,0.112846271,0.132748474,-0.410856179,0.954127437,0.360926628,0.026270756,1.028022933,2.019120461,1.474537562,-1.069158618,-0.498020047,0.5640894,0.086973483,2.098044751,-0.574707227,1.32645771,-0.088919067,1.713120845,0.885631101,-1.926937017,-0.89775045,-0.588870129,0.694013264,-0.230991103,1.649785087
0.555230207,0.004807868,0.39219448,1.227790211,1.869856575,-0.43628902,1.754522383,0.6297268,-0.65271318,-0.795747,0.609690643,0.631620645,2.233595017,-0.954946906,-0.332377958,0.423621296,0.597997593,1.511092245,-0.778474543,0.668429698,2.270081683,1.541364757,-2.219752115,0.414067994,0.165635668,0.88025737,-0.328943942,-0.48093038,-0.033082585,1.621699227,-0.318407733,-0.041453578,0.742622484,2.512544418,1.693300411,-0.772675703,-0.664654062,0.328039287,-0.283859941,1.94861243,-1.18835391,1.48860076,-0.127815888,1.586810793,1.018955018,-2.282817472,-0.324703228,-0.569709344,0.441056682,0.799021717,0.899209357
0.556397232,0.222878412,0.744772217,0.184263802,1.880125433,-0.368364231,2.029595477,1.405834722,0.00875,-0.718854783,0.549785858,0.463184687,1.504646022,-1.064847132,0.118676382,0.768719601,0.327019185,0.750700394,-1.004065533,0.070490182,1.701299397,1.769957734,-2.147784224,0.267924904,0.640401083,1.63375804,-1.106162424,-1.155699568,0.02728457,1.57395249,-1.040528387,0.385496448,0.646609442,2.249628716,0.698768632,-0.101330132,-0.219469807,0.374626004,-0.61886197,1.708566575,-1.194985463,1.278555767,-0.148575026,1.247591627,0.841605663,-1.856366466,-0.212869912,-0.751638586,0.350608678,0.956643494,-0.042137126
0.557564258,0.163431459,1.191606981,0.054730324,2.140649425,0.804390538,1.694825485,2.013335781,1.15153998,0.189516483,0.451840748,0.463588896,1.472532876,-1.313175897,-0.188202671,0.664146483,0.262617385,1.664367346,-0.55021635,0.95902427,0.698329071,1.656801958,-1.55026356,0.249797821,0.211450922,1.485661875,-0.802230794,-0.526832163,0.869773459,1.33750772,-0.807473668,0.660718949,0.453134816,2.106466323,1.054118159,0.212921631,0.055832463,0.394388202,-0.136327521,2.123736336,-1.183367483,1.217195348,-0.377614795,1.167005554,1.220126663,-1.646565778,-0.113882416,-1.53312469,1.07927857,0.826796412,0.031151073
0.558731284,-0.36288251,0.900099479,-0.443183218,2.493340572,0.41117993,1.424850103,1.39122289,0.809809944,-0.266448923,0.380366694,0.618909807,1.110511497,-1.859234316,0.096555792,0.511571253,0.362442033,1.609521057,-0.983060723,0.301311574,0.60108807,2.101889363,-1.423144771,0.284478522,-0.219712858,1.542725148,0.597851655,0.174175449,0.882860638,1.482083352,-0.286420807,0.923225936,0.907280924,1.741699892,0.890364516,0.410276046,0.27264532,0.158712487,-0.265873925,1.666140406,-0.876797694,1.25958815,-0.159971863,0.903745066,1.906742746,-1.878539532,-0.867455835,-2.032800129,1.899906343,1.871217694,0.677596369
0.559898309,-0.070584808,1.748942177,-0.548637016,2.734355578,-0.094642123,1.771245015,0.646133021,1.196212185,-0.323850942,-0.678787237,0.19635373,0.85915636,-1.586750272,0.169592472,0.553915999,0.462652168,1.07950362,-0.579763803,0.74290739,0.776873519,1.638753143,-1.507296444,0.612524171,-0.722694175,2.077626271,0.359836923,0.099807312,1.225291752,1.356104494,-0.670841092,0.961577044,0.038996998,1.539162377,0.934357099,0.412867855,0.279787944,0.500779005,-0.214791368,1.809818312,-0.45599448,0.668397075,-0.652152577,0.468788978,1.705578683,-1.925634974,-0.753197519,-1.431431622,1.845861764,2.127002852,0.735343611
