name,cluster
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.91302
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.68721
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.60861
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.57992
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxylysine,1.52271
5-Hydroxytryptophan,3.40017
5-Hydroxytryptophan,3.40017
5-Hydroxytryptophan,3.40017
5-Hydroxytryptophan,3.40017
5-Hydroxytryptophan,3.22668
5-Hydroxytryptophan,3.22668
5-Hydroxytryptophan,3.22668
5-Hydroxytryptophan,3.22668
5-Methoxysalicylate,3.81026
Acetamide,1.99486
Acetamide,1.99486
Acetaminophen,2.13913
Acetate,1.90883
Acetoacetate,3.43702
Acetoacetate,3.43702
Acetoacetate,3.43702
Acetoacetate,3.43702
Acetoacetate,2.26932
Acetoacetate,2.26932
Acetoacetate,2.26932
Acetone,2.22158
Acetylsalicylate,2.32271
Adenosine,3.90945
Adenosine,3.90945
Adenosine,3.90945
Adenosine,3.90945
Adenosine,3.83322
Adenosine,3.83322
Adenosine,3.83322
Adenosine,3.83322
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,2.18395
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Adipate,1.53711
Alanine,3.77789
Alanine,3.77789
Alanine,3.77789
Alanine,3.77789
Alanine,3.77789
Alanine,3.77789
Alanine,3.77789
Alanine,3.77789
Alanine,1.46943
Alanine,1.46943
Alanine,1.46943
Alanine,1.46943
Alloisoleucine,3.73223
Alloisoleucine,3.73223
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,2.05358
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.42251
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,1.3274
Alloisoleucine,0.95016
Alloisoleucine,0.95016
Alloisoleucine,0.95016
Alloisoleucine,0.95016
Alloisoleucine,0.92489
Alloisoleucine,0.92489
Anserine,3.76175
Anserine,3.22835
Anserine,3.22835
Anserine,3.22835
Anserine,3.22835
Anserine,3.22835
Anserine,3.22835
Anserine,3.22835
Anserine,3.22835
Anserine,3.21291
Anserine,3.21291
Anserine,3.21291
Anserine,3.21291
Anserine,3.20289
Anserine,3.20289
Anserine,3.20289
Anserine,3.20289
Anserine,3.20289
Anserine,3.20289
Anserine,3.20289
Anserine,3.20289
Anserine,3.03233
Anserine,3.03233
Anserine,3.03233
Anserine,3.03233
Anserine,2.70349
Anserine,2.70349
Anserine,2.70349
Anserine,2.70349
Anserine,2.70349
Anserine,2.70349
Anserine,2.70349
Anserine,2.70349
Anserine,2.64989
Anserine,2.64989
Anserine,2.64989
Anserine,2.64989
Anserine,2.64989
Anserine,2.64989
Anserine,2.64989
Anserine,2.64989
Arabinitol,3.92769
Arabinitol,3.92769
Arabinitol,3.92769
Arabinitol,3.92769
Arabinitol,3.92769
Arabinitol,3.92769
Arabinitol,3.92769
Arabinitol,3.92769
Arabinitol,3.83449
Arabinitol,3.83449
Arabinitol,3.83449
Arabinitol,3.83449
Arabinitol,3.74619
Arabinitol,3.74619
Arabinitol,3.74619
Arabinitol,3.74619
Arabinitol,3.74619
Arabinitol,3.74619
Arabinitol,3.74619
Arabinitol,3.74619
Arabinitol,3.67997
Arabinitol,3.67997
Arabinitol,3.67997
Arabinitol,3.67997
Arabinitol,3.66018
Arabinitol,3.66018
Arabinitol,3.66018
Arabinitol,3.66018
Arabinitol,3.65642
Arabinitol,3.65642
Arabinitol,3.65642
Arabinitol,3.65642
Arabinitol,3.57036
Arabinitol,3.57036
Arabinitol,3.57036
Arabinitol,3.57036
Arabinose,3.99743
Arabinose,3.99743
Arabinose,3.99743
Arabinose,3.99743
Arabinose,3.99743
Arabinose,3.99743
Arabinose,3.99743
Arabinose,3.99743
Arabinose,3.97657
Arabinose,3.97657
Arabinose,3.97657
Arabinose,3.97657
Arabinose,3.93623
Arabinose,3.93623
Arabinose,3.93623
Arabinose,3.93623
Arabinose,3.93623
Arabinose,3.93623
Arabinose,3.93623
Arabinose,3.93623
Arabinose,3.88876
Arabinose,3.88876
Arabinose,3.88876
Arabinose,3.88876
Arabinose,3.87112
Arabinose,3.87112
Arabinose,3.87112
Arabinose,3.87112
Arabinose,3.82921
Arabinose,3.82921
Arabinose,3.82921
Arabinose,3.82921
Arabinose,3.82921
Arabinose,3.82921
Arabinose,3.82921
Arabinose,3.82921
Arabinose,3.80942
Arabinose,3.80942
Arabinose,3.80942
Arabinose,3.80942
Arabinose,3.79122
Arabinose,3.79122
Arabinose,3.79122
Arabinose,3.79122
Arabinose,3.78358
Arabinose,3.78358
Arabinose,3.78358
Arabinose,3.78358
Arabinose,3.6841
Arabinose,3.6841
Arabinose,3.6841
Arabinose,3.6841
Arabinose,3.66838
Arabinose,3.66838
Arabinose,3.66838
Arabinose,3.66838
Arabinose,3.66719
Arabinose,3.66719
Arabinose,3.66719
Arabinose,3.66719
Arabinose,3.65444
Arabinose,3.65444
Arabinose,3.65444
Arabinose,3.65444
Arabinose,3.63827
Arabinose,3.63827
Arabinose,3.63827
Arabinose,3.63827
Arabinose,3.49951
Arabinose,3.49951
Arabinose,3.49951
Arabinose,3.49951
Arginine,3.76328
Arginine,3.76328
Arginine,3.76328
Arginine,3.76328
Arginine,3.23636
Arginine,3.23636
Arginine,3.23636
Arginine,3.23636
Arginine,3.23607
Arginine,3.23607
Arginine,3.23607
Arginine,3.23607
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.91616
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.71691
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,1.64122
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Arginine,0.04086
Ascorbate,3.74887
Ascorbate,3.74887
Ascorbate,3.74887
Ascorbate,3.74887
Ascorbate,3.71987
Ascorbate,3.71987
Ascorbate,3.71987
Ascorbate,3.71987
Asparagine,3.99887
Asparagine,3.99887
Asparagine,3.99887
Asparagine,3.99887
Asparagine,3.99887
Asparagine,3.99887
Asparagine,3.99887
Asparagine,3.99887
Asparagine,2.94345
Asparagine,2.94345
Asparagine,2.94345
Asparagine,2.94345
Asparagine,2.94345
Asparagine,2.94345
Asparagine,2.94345
Asparagine,2.94345
Asparagine,2.8506
Asparagine,2.8506
Asparagine,2.8506
Asparagine,2.8506
Asparagine,2.8506
Asparagine,2.8506
Asparagine,2.8506
Asparagine,2.8506
Aspartate,3.89157
Aspartate,3.89157
Aspartate,3.89157
Aspartate,3.89157
Aspartate,2.80043
Aspartate,2.80043
Aspartate,2.80043
Aspartate,2.80043
Aspartate,2.66945
Aspartate,2.66945
Aspartate,2.66945
Aspartate,2.66945
Azelate,2.16238
Azelate,2.16238
Azelate,2.16238
Azelate,2.16238
Azelate,2.16238
Azelate,2.16238
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.5313
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
Azelate,1.28847
beta-Alanine,3.1746
beta-Alanine,3.1746
beta-Alanine,3.1746
beta-Alanine,2.54371
beta-Alanine,2.54371
beta-Alanine,2.54371
Betaine,3.88787
Betaine,3.88787
Betaine,3.88787
Betaine,3.25203
Betaine,3.25203
Betaine,3.25203
Biotin,3.34676
Biotin,3.34676
Biotin,3.34676
Biotin,3.34676
Biotin,3.34676
Biotin,3.34676
Biotin,3.34676
Biotin,3.34676
Biotin,2.99884
Biotin,2.99884
Biotin,2.99884
Biotin,2.99884
Biotin,2.77461
Biotin,2.77461
Biotin,2.77461
Biotin,2.77461
Biotin,2.19889
Biotin,2.19889
Biotin,2.19889
Biotin,2.19889
Biotin,2.19889
Biotin,2.19889
Biotin,2.19889
Biotin,2.19889
Biotin,2.17595
Biotin,2.17595
Biotin,2.17595
Biotin,2.17595
Biotin,2.17595
Biotin,2.17595
Biotin,2.17595
Biotin,2.17595
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.71829
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.59338
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.58984
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Biotin,1.40384
Butanone,2.56998
Butanone,2.56998
Butanone,2.56998
Butanone,2.56998
Butanone,2.1935
Butanone,0.99036
Butanone,0.99036
Butanone,0.99036
Butyrate,2.14663
Butyrate,2.14663
Butyrate,2.14663
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,1.54595
Butyrate,0.88268
Butyrate,0.88268
Butyrate,0.88268
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,3.01518
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.70681
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Cadaverine,1.45574
Caffeine,3.94394
Caffeine,3.94394
Caffeine,3.5196
Caffeine,3.33861
Caprate,2.15878
Caprate,2.15878
Caprate,2.15878
Caprate,1.52814
Caprate,1.52814
Caprate,1.52814
Caprate,1.52814
Caprate,1.52814
Caprate,1.52814
Caprate,1.52814
Caprate,1.52814
Caprate,1.52814
Caprate,1.27577
Caprate,1.27577
Caprate,1.27577
Caprate,1.27577
Caprate,1.27577
Caprate,1.27577
Caprate,1.27577
Caprate,1.27577
Caprate,1.27577
Caprate,1.27048
Caprate,1.27048
Caprate,1.27048
Caprate,1.27048
Caprate,1.27048
Caprate,1.27048
Caprate,1.27048
Caprate,1.27048
Caprate,1.27048
Caprate,1.2693
Caprate,1.2693
Caprate,1.2693
Caprate,1.2693
Caprate,1.2693
Caprate,1.2693
Caprate,1.2693
Caprate,1.2693
Caprate,1.2693
Caprate,1.26362
Caprate,1.26362
Caprate,1.26362
Caprate,1.26362
Caprate,1.26362
Caprate,1.26362
Caprate,1.26362
Caprate,1.26362
Caprate,1.26362
Caprate,1.25619
Caprate,1.25619
Caprate,1.25619
Caprate,1.25619
Caprate,1.25619
Caprate,1.25619
Caprate,1.25619
Caprate,1.25619
Caprate,1.25619
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,1.24889
Caprate,0.84999
Caprate,0.84999
Caprate,0.84999
Caprylate,2.16082
Caprylate,2.16082
Caprylate,2.16082
Caprylate,1.5306
Caprylate,1.5306
Caprylate,1.5306
Caprylate,1.5306
Caprylate,1.5306
Caprylate,1.5306
Caprylate,1.5306
Caprylate,1.5306
Caprylate,1.5306
Caprylate,1.28308
Caprylate,1.28308
Caprylate,1.28308
Caprylate,1.28308
Caprylate,1.28308
Caprylate,1.28308
Caprylate,1.28308
Caprylate,1.28308
Caprylate,1.28308
Caprylate,1.2806
Caprylate,1.2806
Caprylate,1.2806
Caprylate,1.2806
Caprylate,1.2806
Caprylate,1.2806
Caprylate,1.2806
Caprylate,1.2806
Caprylate,1.2806
Caprylate,1.26844
Caprylate,1.26844
Caprylate,1.26844
Caprylate,1.26844
Caprylate,1.26844
Caprylate,1.26844
Caprylate,1.26844
Caprylate,1.26844
Caprylate,1.26844
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,1.2585
Caprylate,0.85226
Caprylate,0.85226
Caprylate,0.85226
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.42716
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.40396
Carnitine,3.21423
Carnitine,3.21423
Carnitine,3.21423
Carnitine,2.44503
Carnitine,2.44503
Carnitine,2.44503
Carnitine,2.44503
Carnitine,2.41278
Carnitine,2.41278
Carnitine,2.41278
Carnitine,2.41278
Carnosine,3.23447
Carnosine,3.23447
Carnosine,3.23447
Carnosine,3.23447
Carnosine,3.23447
Carnosine,3.23447
Carnosine,3.23447
Carnosine,3.23447
Carnosine,3.21153
Carnosine,3.21153
Carnosine,3.21153
Carnosine,3.21153
Carnosine,3.21153
Carnosine,3.21153
Carnosine,3.21153
Carnosine,3.21153
Carnosine,3.1678
